Date,360ONE.NS,ABB.NS,ABCAPITAL.NS,ACC.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ALKEM.NS,AMBUJACEM.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,ATGL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHFL.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHARTIHEXA.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CANBK.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ENRIN.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODFRYPHLP.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,HYUNDAI.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,IOC.NS,IRB.NS,IRCTC.NS,IREDA.NS,IRFC.NS,ITC.NS,ITCHOTELS.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KEI.NS,KOTAKBANK.NS,KPITTECH.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTIM.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MFSL.NS,MOTHERSON.NS,MOTILALOFS.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NMDC.NS,NTPC.NS,NTPCGREEN.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PFC.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PREMIERENE.NS,PRESTIGE.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,SWIGGY.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UPL.NS,VBL.NS,VEDL.NS,VMM.NS,VOLTAS.NS,WAAREEENER.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS
2022-12-28,110428,127712,1959606,201331,,1377950,997622,3624974,9031075,57210,3959786,212161,313366,16703036,972274,244874,768728,391805,1005266,5956496,229748,1411078,,79283,7559340,30796600,29300061,1615554,9470020,803964,2907741,,13477427,1368720,156458,22164,9481554,159245,1160250,76209100,816506,1359579,872940,3015714,2209226,951735,207700,593700,948721,519130,1041815,195450,124496,3891662,130503,1088005,318724,,70502420.0,1853427,7348889,374149,9873070,770742,7510693,486738,696537,330217,362774,1371280,237041,1397806,178074,8691870,1452719,225857,7519133,3091666,822651,297658,10132199,,8980300,432836,101478935,28870928,1545506,4590662,3261676,552390,2834356,2212578,5029860,6599386,36325510,2067777,,104597559,7737562,,8477148,,1907671,1917734,1186625,12084101,120738,1904268,662900,1235080,944339,1321834,1153883,5601560,312640,1310549,1959508,1404174,,433375,538632,379336,7881082,628726,26449375,54637,337565,5192,707302,9672352,707965,706920,14319150,21487641,9652984,,5075784,375473,24164,484152,9534858,27630,277023,6867457,315666,3596935,188212,981530,253604,125697410,1555868,181789,16815549,20929,,135963,5763285,7459393,13819215,13888353,683157,376439,7988631,25314,2201075,186654,24562,634721,323750,1686511,35323,119193235,,484479,610240,203048,8443917,8920331,50660601,,910795,1077963,132065,2443430,418806,109134,565769,2613737,260015,60509346,,3025343,4201290,5313187,,878587,,7676002,411993069,518402
2022-12-29,84440,225208,5479157,352346,,1531692,779002,5308353,11803180,45280,7354986,554320,530411,11263828,596265,285570,768731,2650477,1190306,12204113,748244,3417120,,41964,5218800,28566813,26957053,2008558,11367064,909834,6110313,,22698606,2886509,120612,27430,6195112,244626,758832,58037585,426656,1992059,1625961,4784105,1706338,1608930,349612,448214,748766,536715,1761390,535637,125215,4181247,475188,4064660,881072,,24973800.0,1694901,30066392,993641,10702585,851969,22903405,505746,846820,475720,384501,1502838,608371,1277244,283983,11012896,3393061,243791,8427104,3053521,1345863,447463,9582157,,11994220,532654,90189533,51604303,2346072,4182789,3623032,508658,3134405,1872528,4624745,10191269,19276880,2332891,,87697856,8105359,,5659082,,1640805,2103907,2143820,8410119,633951,2154490,625008,1346866,978328,597444,1517150,6807208,1092863,1528692,1289676,5954710,,762655,452134,2053817,5535656,658273,18013203,37562,556989,6365,944279,14513946,928625,797020,11458778,20515932,19571340,,13768511,511131,35704,642325,36752195,36774,580368,1997736,552474,4492741,299558,1232728,160096,130252482,1141756,294022,22536873,11642,,114466,6321264,6930648,18565280,13574850,1188622,678487,20130392,90610,19945730,532375,30598,672200,987064,2162872,51844,90408089,,328518,1691955,137789,15627403,15374707,51751642,,1037927,1977329,327875,1583143,485039,174770,572355,2629509,449116,39390438,,1898772,5263845,6837877,,625722,,9485398,258614432,1298900
2022-12-30,108684,155615,3142519,145633,,1528747,1555688,3252956,6959085,26639,3361557,258550,348965,9777798,836220,276357,686265,1010912,866456,3704449,287867,2638505,,112738,15202660,27013708,23297296,1460216,9236774,599455,3113243,,21058183,1010982,82380,9551,4199128,117753,1193490,91821295,919336,816670,1185711,4102247,1711218,2692020,180434,595684,442378,280357,699061,243318,109316,2831958,387431,882895,663451,,33251260.0,2298320,17160666,743045,7280552,512285,9135104,659976,409872,272850,296853,909436,382009,1860560,181765,7122640,1690896,211762,8024424,3626511,696432,327330,6566969,,9688527,608914,152322656,55516065,2573194,4873538,2398443,371770,1767556,781893,5060544,15567911,26973900,1680270,,42178363,6960264,,3524630,,464511,2190914,1447137,3659381,76950,2692688,662649,1896873,878093,378300,1189427,6473689,317547,589367,1372710,3888775,,406283,433976,1406557,6749280,626447,16042926,47722,652304,6766,357182,24700907,1393825,852880,8880952,25305777,8626291,,8413870,510278,35457,522600,9644998,21609,458274,1758215,529376,6596933,191250,410132,119554,115251538,938701,127701,4643134,30972,,275917,16350601,7289476,6622596,29757458,657138,1052741,13052895,56763,7329350,236707,205607,624097,232119,1629162,66122,251001496,,250586,715796,206310,9198673,7372810,56048485,,1163131,1317151,157856,1057182,326780,247252,310890,1035831,232317,35335762,,1387568,4753970,6318160,,813045,,8256556,290592965,1222303
2023-01-02,104408,135840,3828055,162920,,923051,695287,2042294,8688375,42669,2226882,371517,246577,32112582,1015990,299626,332645,1586054,1245057,3498198,471328,1061404,,141578,5793400,14679657,24017164,862318,6973552,718239,1626846,,18024909,1918322,68494,9526,4405586,255314,2003130,68163660,1512754,884199,895053,4210225,1126836,1710480,267873,393433,396209,458030,564453,283161,90036,2924202,119118,663630,381581,,18759530.0,1333139,11044858,287492,9433822,461607,15383996,496005,583078,282449,312125,998072,461228,701880,150717,4381378,841928,131296,11255811,2686105,681703,241376,8474214,,4315403,336946,48081381,51505940,1837836,2021729,2657233,203965,2587946,1100291,3801140,16878293,230083300,937786,,40172355,5951893,,6413541,,1005459,3360043,1782661,3324015,440094,1125001,404987,2066145,2988258,392352,807344,6250716,268574,518472,1718385,3268789,,651385,398159,613060,3339588,319995,16344105,30584,315327,4248,290289,26151479,768415,503280,3806516,31022844,7322962,,4032472,176520,19052,2210223,9631496,21542,446721,1263767,891868,17071628,223220,669778,155154,72924744,860698,194548,5959394,10610,,216694,19310744,5316175,5203364,86864774,236362,703923,6726084,23428,2184945,211608,119288,280976,321609,1616012,54376,115707231,,1682597,1061086,181854,10501357,7746971,143444095,,709547,1348611,109334,697408,68757,188637,195562,913740,212580,25652957,,1259229,4200580,13487019,,319975,,5559512,495265210,562491
2023-01-03,150992,155374,7141425,356701,,799905,813712,2166531,7056560,39755,3247177,259730,430096,15773432,860367,729917,307015,1288812,1449571,6927819,218996,1306648,,52179,7420810,19758561,28822322,493788,8833881,473048,1717603,,14562959,1276723,552912,6877,5264652,496975,1265370,56669795,753832,572618,952230,3643132,3700864,1597525,203514,938743,335419,362952,904153,244677,87251,2004850,114013,810895,323237,,49702760.0,1729484,24559742,280865,6053619,736108,6138079,280026,910340,491347,548701,1109886,998855,2484372,169501,8378030,10096217,136701,5906501,2534371,821843,1354277,7605226,,5846855,1324059,108858208,38946801,2246772,1658599,1965880,321613,2195814,878669,4551130,11509540,88524130,2364730,,84881999,5997051,,4003746,,365518,1635681,1235364,2287722,115418,1663448,524130,1102355,4845441,147356,1260225,8123105,191007,631593,1510751,11107233,,490270,493207,396312,18033638,1518204,10859731,396749,390461,4793,302077,13010713,1047400,628300,3768286,22818873,9629995,,3651081,242793,92085,1024392,14991139,16770,504666,1213174,789378,38370371,207306,643468,274348,78566820,973628,132642,2873110,27286,,203672,27524213,7658932,21672205,37876426,1083617,1871263,6818062,20755,2678225,154523,69559,556703,741051,1810117,55355,126373567,,1068908,785495,206183,9431220,7238453,74419090,,1245178,1439615,146578,852511,449416,266421,233893,2199825,188315,20994008,,1277112,3912800,10680716,,543688,,5994422,339801604,626223
2023-01-04,26268,313367,3973852,590726,,1028377,728947,3260112,8217810,32566,7145153,710511,414977,22666864,836382,818081,365884,1242852,959243,9059392,250071,1036103,,36403,6712530,24902705,32925860,701962,8927128,1287231,2970216,,19770399,1149776,42146,24307,5848474,216319,1244793,63676240,1018706,1002261,1369415,9550461,1124840,652480,234052,665508,459211,620292,1223101,365514,122473,3815316,740436,832835,372617,,48975780.0,1956913,10921191,678732,9398653,606194,10825925,329496,723326,330181,435968,1376606,2421079,1219170,122242,10351600,7722662,178937,9899885,7819117,1672649,638125,7316410,,12454582,753595,127150341,28996108,2065180,1967718,2042191,427181,8001367,2557515,7059590,11974831,112541800,1377074,,75920751,6689769,,3627787,,390570,2819669,1783259,4098252,99376,1664104,838579,1479879,3772736,188614,1015547,5641858,428917,704874,1344532,3920718,,790246,566744,687298,6768384,1623734,8710752,194935,468753,7515,454794,16399087,1433190,639680,15048142,21700581,11995082,,7975685,346596,53699,1061212,13535874,23911,385923,3154582,798508,17767510,183152,336530,305563,96809213,707594,177544,9954542,27915,,162668,14375149,9264891,17255566,20223708,1890698,1073081,7011191,94884,2709675,94896,61771,641742,396492,2573870,53642,113590256,,605578,1004383,122264,16121049,14226706,55634568,,1231668,1702044,247927,832054,115416,203566,589604,1391583,319221,24618028,,1354737,3949595,16035314,,939486,,8926522,395137176,482555
2023-01-05,214640,361324,2494910,347565,,997006,803349,3119740,9342895,35377,3166328,548582,468816,18730980,1113920,423503,468166,1987570,781594,6998980,294998,5979381,,39152,51023000,21073286,23254902,941296,10448282,1022049,5297349,,32813046,1262638,177574,14393,7428290,686633,749841,45723890,953714,3139861,1605744,8815728,1772152,478035,412526,730194,729644,472768,2641778,270647,95221,2499525,483903,994925,383751,,34448670.0,1362043,8313992,745831,12382060,343516,8074807,401532,3020912,266029,487184,1290668,2453274,2294943,156953,10941436,5704967,258988,7087634,8444502,2008493,1187757,6487438,,16547196,671500,97595157,25828441,1988366,2130168,1507383,849893,2364186,1220510,9868404,14449439,89537210,861066,,45698294,8171437,,3141675,,321335,2452379,2849377,3911591,261215,1732618,571885,3000255,1602415,286350,1881403,6161579,218691,618678,2745160,7175193,,2901670,417716,1177013,5402844,2354166,7324356,183006,378231,22626,389887,18655160,2539200,1027860,7073157,22999401,18887530,,2164965,468558,26234,1129098,16320559,29884,332475,1526010,450812,14238477,330528,487994,194133,82173647,2357522,336238,21273509,14048,,308098,9774790,13637099,6983515,24321965,637116,878852,8241475,44843,2309935,516535,56499,618502,266401,2246533,95383,142768735,,421447,3198519,125426,10443908,10272550,58806907,,1826057,1376035,118486,1544601,59459,511661,617568,987083,236570,18355266,,1407487,8763650,6589413,,1361234,,9568980,207055994,2084601
2023-01-06,44176,630345,2479526,203880,,912159,455101,2892006,10998640,125959,3454408,283868,299640,19808390,1045526,1272623,283873,1634322,1929565,5787783,173591,5207616,,20655,29319220,16229775,14508676,874548,7215940,477770,3199618,,25418809,2352217,52626,21331,7364410,297438,791127,44465020,721930,4278558,824772,12237065,1801530,818915,174194,961838,395416,392767,2789534,353616,90644,2603968,345746,630680,242107,,30272410.0,1453876,11398532,1142991,14032853,1433352,12696901,804114,2310792,302266,587219,1006604,1198621,1887689,277442,9092462,5415866,162618,6004013,5949651,991782,330906,4936943,,14804613,442656,96073516,23389760,3014300,1970194,1311018,361483,3029739,1116983,6443714,19075518,47089790,730880,,27818130,8284135,,2529412,,240805,3536096,1987283,3182421,90755,3799655,2688877,3905957,1625158,216584,1877917,5242985,264197,608556,2214972,3999203,,896307,368978,1167423,3073684,2342833,8076379,38088,596221,28710,323351,8428579,1107320,787720,13398100,22712784,13216749,,2896094,386125,67998,655567,16804116,16269,260985,6979771,603274,26643681,1213884,319792,149030,88223106,829112,200467,11510471,18674,,191634,15575269,6349597,8186267,19627104,623547,1675874,7972036,28542,1599915,389146,73481,1544225,328799,1773153,238849,114171473,,495657,603050,117274,8715469,9603038,58551863,,2488376,2346808,83515,879019,130207,117220,1046858,873454,160184,19809952,,1209522,7092170,4971988,,1375341,,8484754,221378840,2088416
2023-01-09,50728,179843,2049941,291084,,753981,568005,2040072,8851115,44243,1841059,666211,407803,27144598,808263,436418,471678,1012950,587711,7025747,200031,4513767,,36557,14005480,15758981,18826588,849556,11920266,402350,4340729,,14591225,1334267,65972,8080,4519436,170110,989868,34632685,6464804,3902568,893437,6967190,1100490,1023335,203041,1198453,302765,284204,3024289,164412,145564,1561902,280205,830195,391801,,35490330.0,1205955,10116170,938448,12464665,364662,21414107,3140766,1369036,243916,656429,1064990,570085,4562242,164085,10729340,3969535,110658,6047398,4839738,1267078,535175,3485603,,16811853,467830,224378162,19607384,2370004,2758554,1952696,223959,2836421,1789339,11498717,16438468,38197610,592137,,28648565,10618786,,2609482,,437619,1761359,1021323,6691289,64639,3426868,6183258,2387978,1268499,1023108,1844365,14274639,388187,1247543,3634805,1880913,,590344,613406,1901056,3340044,1001593,15335931,116983,335236,8191,615045,14635336,1427110,722880,8260924,11318070,6012344,,1731845,266298,82557,1490017,18660445,16084,368217,5176059,592108,19991886,392860,328436,211000,56732510,767914,155269,52485126,5522,,274963,8916789,10722753,4675388,16860710,1055444,1432882,8878905,17654,2348255,273042,35782,888013,468796,1567316,86302,88848012,,502449,729173,134158,14693099,6631221,37763131,,2885060,2190779,187598,2324487,120962,138957,852556,1045256,298470,15145300,,1358106,5160370,6356082,,771070,,7347432,133642156,2054103
2023-01-10,53320,140490,1530310,341404,,3595798,654655,4545808,12888170,98787,5366443,804284,557940,17667926,864325,312221,445188,1056504,1304312,7140150,247609,2903001,,21937,11203750,18392517,13471211,569726,10397112,550315,8392344,,15654141,1043545,319976,15811,4762962,235445,808989,47865145,4651066,1673245,594426,5400260,1850102,936885,503968,1781454,337509,303676,1156889,244607,121358,2252881,357855,1170765,607830,,45966330.0,2079610,9012962,410817,9211811,417550,8725686,1226685,929638,301912,594512,911896,509356,2297082,84071,16371766,4073524,206381,7092319,6141445,1413088,780956,4933355,,13470142,474112,109039325,19429029,2903712,2375876,1113496,1133162,2442613,1464758,7158624,11953196,44441290,978802,,22376324,6949605,,2497380,,262145,2289489,2126782,3424211,129373,1474131,1393835,2305146,1546064,428906,1425414,14349774,225477,1424939,3139930,3066721,,896497,493677,3455125,2670592,2419925,36685590,59058,259070,11295,359251,21067097,1381040,633360,8024084,16783131,7557693,,2521577,334984,177423,1631421,18490715,17183,323961,4268046,346374,13101983,88634,312516,275726,82014187,975925,199227,17248326,50036,,200076,8123881,8047142,4668639,21375875,835589,1000059,10622660,31716,2849300,216276,57166,9739902,446088,1607654,53374,70863324,,966180,873061,101262,54021379,8246247,56750710,,3864655,1411099,113903,948787,125847,143284,588497,1107876,263888,12580481,,1484340,4412000,8269189,,601404,,7879496,217605501,3556161
2023-01-11,130392,457133,2745723,327925,,2226506,504917,3618663,9880190,104122,3308303,546519,462687,17061884,890426,308805,302285,1159019,1344932,7100355,308958,2327598,,47499,11088910,17867902,26419316,1928010,11130194,1336137,28389020,,12606176,2705579,456876,8578,14348024,224668,1256583,39150920,4627649,1779331,2168577,7637956,2122960,1999240,269902,1437759,249798,283386,1862522,239027,92859,1681043,156403,1273265,856148,,32626660.0,1978023,10832347,379315,9737047,449418,14329791,580221,988903,185803,646333,1345496,420758,3594167,77497,15195798,3576811,150551,11383752,17905368,1471687,507764,4019196,,15558460,534699,113799560,18356979,1318300,1666652,1448659,988453,2675249,1202429,6173092,44099830,17017790,922620,,25187049,4584293,,2858119,,299816,2794465,1146217,3861722,293841,1603701,836999,1867439,1322852,448646,1455621,9409863,243019,911085,2041750,1583816,,1810341,327536,793529,3956484,3899944,13978857,63894,678584,12684,269332,23404023,1224080,650200,5191931,53624364,8463293,,5515166,339029,61076,4418659,12538238,24460,285447,3448969,502230,13945553,545068,536492,141360,75395366,933792,188157,9164361,22871,,283523,7187284,11509553,6309231,24955585,453225,652049,7419630,19213,1445245,575840,22438,3476828,683084,3258157,73745,58400770,,1762623,688374,109176,22224361,7061239,49321252,,2720512,1294200,193418,1000412,78611,141961,680945,1194680,295408,16186993,,1400355,11335780,6183545,,725055,,7656600,180768626,1541731
2023-01-12,1192752,212709,1636532,283433,,1199785,575619,2670641,10083695,26045,4129397,441194,207917,16282306,1558620,199670,453399,923943,844101,8661375,182941,3168742,,50702,14769490,14044249,13399632,738376,9299447,564899,12732671,,11149830,1776838,159340,10485,5863672,248083,737949,26748045,3568679,3395939,1188988,7161675,1718644,1040360,217182,1948172,239803,670911,1973109,929239,169937,2859266,212520,1280325,690116,,38856260.0,2496914,9268341,431015,7831578,274018,7557886,517722,914454,477956,908677,805988,578505,4748542,60504,9250070,2358813,163626,7278634,7784146,1703829,599868,3321000,,16659001,372536,82760483,23202901,1680248,3779647,645103,1010301,1862790,1224523,6591385,16440461,14350190,685572,,41148274,6638422,,1745157,,295618,2422254,1032374,2248181,127395,3529605,867422,1292880,1156008,1068172,2726901,7763857,252469,560241,2448619,2101970,,1961900,283772,942839,3487206,993474,18534366,43355,334707,13853,333971,26126468,2180210,661240,3819809,27810552,7628932,,26518030,342208,32402,3463993,13270422,19141,202062,35491005,433806,12366553,168246,573124,114488,58123134,1322618,263295,21179555,26650,,317107,6547602,17688773,30422685,11442821,493884,1377949,8183715,37645,2259350,582019,21445,1427849,563323,1641398,65109,75308002,,1153415,763021,95308,12479034,6167789,33740024,,2250391,1948321,198620,874520,90974,169141,566434,834703,566492,9106012,,1272850,12033835,4051242,,954974,,9510500,206504664,1554796
2023-01-13,255844,103382,1870103,331339,,1364712,507766,4059998,7562345,65561,4195766,261207,366497,22668606,1507864,416631,566844,1393324,1954518,9083608,180876,3754686,,19097,11084900,15651311,20195109,1067890,11684608,581572,12279288,,11720884,2003170,81882,10030,5433700,183772,835056,53541255,5903809,3136135,1089004,3671193,1706732,1759165,168150,1502850,341782,331675,3143762,273260,134883,2743616,283280,1234630,964656,,38735350.0,1124171,22395780,460522,9641316,455551,20821760,380172,1206142,250559,637882,1054624,962496,8253765,79758,9244546,3272285,196440,7445162,6520690,1348015,647059,3606508,,11223103,426159,81144999,22266548,1937692,4475889,1050157,349581,2184432,2114272,11610426,8018070,17407280,697974,,75271636,14412671,,2207887,,579064,1816006,2042984,4743171,43741,3983197,1673248,1012622,1241951,432864,2180210,6822607,437340,434291,2600139,2093673,,787686,705220,1193182,2491334,899698,41603080,467156,624989,13692,330747,10341626,1091795,695420,5490674,30806244,5090393,,5853410,309541,84766,2013133,8854484,16099,190137,9474010,1192844,12919452,118298,371302,168346,98864358,351770,115048,6560245,9511,,317954,5902262,20618583,23634703,18350692,339616,1214977,7877610,42213,4597480,371640,58337,1278612,339837,1491367,14235,64749356,,520001,1067599,91031,10449630,5801690,68884010,,1742837,2837817,121785,1416869,139622,188066,819106,1944766,462134,12099047,,1310587,18190180,8446441,,516864,,13621860,177999521,950057
2023-01-16,363292,97665,1666841,180024,,1863848,5267979,3601251,9781065,16445,2181662,218650,210854,15269890,644073,630481,180696,578028,1437903,10008273,226147,3480545,,30910,9083390,18924642,29233309,535298,16485682,722718,5779293,,8801145,1312173,56522,8833,5698298,84814,583518,47321030,4344439,2386105,825308,3987352,2681700,1262625,343090,1776052,236373,142151,1120373,123326,145572,1661685,1809273,446555,653373,,35892300.0,1761103,58289006,230558,4621698,293141,4563216,379161,1043953,182287,360571,1176602,929746,4508538,1685850,14748094,2170216,362194,3294109,3636102,930068,388733,7120358,,8319812,682555,76203775,28271421,1409460,2156472,1600185,763655,2398823,2039566,6073063,9367702,46688100,789814,,43209016,8253942,,3149496,,1018965,1673126,1168880,1748002,37011,2118161,634770,3996299,746717,319988,1009649,57962493,347903,443945,1651972,1565835,,548451,500575,610415,3582056,452537,11901637,100318,259852,9198,818659,14008284,1368325,485300,11980108,27673113,10321015,,11507707,495776,94826,962628,9696320,14824,351051,2554765,482024,9237775,318324,486394,126768,166603280,542020,151524,8362194,5586,,489976,6285534,13623855,21961954,12333401,730529,600742,5483191,25269,2549280,173518,25214,578596,550050,1437532,17200,46621802,,250009,838829,81340,11462140,4396161,44362359,,1843607,4286551,76467,737012,48324,298246,372068,1237660,440500,34760901,,1079570,15052660,5228181,,314496,,23867444,136916066,408124
2023-01-17,182212,88725,1299364,231181,,1668381,5814973,2948618,11713070,18700,2346252,387371,294500,12890106,716489,858290,732003,995664,820754,6904960,106465,3681802,,45506,8170050,18380191,70466402,553992,11762030,955031,6594428,,9659104,918909,45764,6812,3477566,169798,709140,43562670,3243763,1746787,762941,5871758,1571032,697925,450363,1997860,122319,467862,1228285,136458,131767,1977186,463947,778125,495809,,77122980.0,2163936,46001364,314056,7321828,245555,5134556,439020,1069191,291984,514997,1182260,725215,4390338,208106,10786354,1807515,254062,7819426,6607452,1892865,809639,3354081,,12624859,675386,66561448,29070697,1353348,1980442,867621,453194,1803413,5199324,5922644,8776414,53924600,1093013,,23809717,13712537,,2648883,,454274,1480994,1314998,1543635,158052,2132394,956920,1707734,981024,1683238,4645453,12030242,225154,463650,1607137,2536314,,2178054,409248,1392112,2401048,555618,56133672,129350,151554,6548,451633,16709494,946560,803740,34015688,13825260,13015434,,25302181,350729,41330,1446165,18484595,18785,220020,5366596,404432,9592017,121362,1104462,126545,116738590,1106941,163033,13000571,9534,,380249,6968664,10751000,10587375,12532647,1083171,895667,13461999,18810,3167635,2357942,28993,638196,336838,1245848,26559,46626799,,724473,1427736,58291,12337969,5676087,27880531,,1688475,2466876,224598,926137,227114,163214,528204,3049007,385734,22262142,,1349682,9965025,4146953,,599833,,14310032,78608576,989688
